variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,Sp,Sex
sigma,0.7162426691119863,0.7156110717048267,0.022446516455336483,0.02218523276228962,0.6798912256397559,0.75413488956108,1.0004381165747134,3463.0099403928666,2487.3147772337848,Thymelicus sylvestris,male
Intercept,12.229878581294827,12.23037306162454,0.032101838569398106,0.03104380713964068,12.176609307650368,12.282037894560672,1.001276043774331,2896.4324867489527,2210.151367236134,Thymelicus sylvestris,male
lprior,-3.966460122293745,-3.96611933844929,0.014191434372114628,0.013605812530263571,-3.9901260168046697,-3.943392026533748,1.0005483638143515,2890.254001351237,2360.987417795427,Thymelicus sylvestris,male
lp__,-578.2944185552573,-577.9662258393178,1.613787309119839,1.4502360488940582,-581.4004045569122,-576.3358895882958,1.0011841828957146,1884.2517617362755,2388.70686202386,Thymelicus sylvestris,male
b_Intercept,24.590105647974333,24.58061884132225,11.036899530081303,10.902197532633204,6.096030004244062,42.90304752138407,1.0000548147737927,5129.505165964494,3395.440789559774,Argynnis paphia,male
b_Year,-0.0010001688304788496,-9.959198315611325e-4,0.003043949343152135,0.003032740108479149,-0.00602301171221506,0.003911432761076933,1.0004011524104535,6290.011279489662,3191.6486589633723,Argynnis paphia,male
b_Temp,-0.3863167565512305,-0.38644829735739084,0.07274820301676986,0.0714364216407231,-0.5076737666699415,-0.26585430610916877,0.9996337054430199,4415.732923454531,3080.2237980998616,Argynnis paphia,male
b_Latitude,0.25835993059237583,0.2541449598070881,0.19160308913475788,0.19650028875225678,-0.0528603762089027,0.5761030238706397,1.0017619632484656,4364.965748073726,3061.0000233060578,Argynnis paphia,male
sigma,1.6694804653677053,1.667827468698469,0.051046083068621795,0.05104566128703861,1.590155851550809,1.75572018753797,0.9996374562628271,4708.294092787778,3298.4444776315154,Argynnis paphia,male
Intercept,29.71290610712985,29.713835576609632,0.07275146552932378,0.07109186491452786,29.593763527226262,29.833339891466526,1.0012245594115947,4216.607698092539,3134.894351652569,Argynnis paphia,male
lprior,-8.426849038464418,-8.426402179679453,0.024051914150471143,0.024356711867069027,-8.466865042360327,-8.388654015065107,1.000580378105658,4289.899054904326,2865.214179998383,Argynnis paphia,male
lp__,-1078.9203768368168,-1078.5814090077386,1.5930418456458428,1.3923203405855638,-1081.9821120014506,-1076.9903812782948,1.0005241276336991,2089.853202251243,2686.2925786049896,Argynnis paphia,male
b_Intercept,-10.262103430209137,-10.457334327327994,17.37676978140493,17.370896247615722,-38.799898133186204,18.25512079180977,1.000259421971166,5383.337034947986,3678.18519556267,Melitaea athalia,female
b_Year,0.025518011188506683,0.02566311482720499,0.007050654011600314,0.007183775762957289,0.013898466979157168,0.036993382396692906,0.9999904720046908,4671.589514037076,3177.7158226044253,Melitaea athalia,female
b_Temp,-0.11142593774710918,-0.11025491634293673,0.09778074361003704,0.09962300729179378,-0.27365522770020506,0.04747416026026016,1.0006495980680095,5306.117670717149,3484.1639964643296,Melitaea athalia,female
b_Latitude,-0.3555522493262195,-0.3559296468702179,0.3598677362186207,0.36439803748677885,-0.9516026399731907,0.24227797639673776,1.0009770978558399,4664.9923130429825,2999.35850531054,Melitaea athalia,female
sigma,1.8302652151575096,1.8291600531390622,0.055207822477101216,0.05540558715441539,1.7418045662918091,1.9242335743235865,1.001430336303841,4672.147986541182,2762.77508472391,Melitaea athalia,female
Intercept,19.097156751925,19.097669589617837,0.07643301090658079,0.07429430688012975,18.973014427157317,19.22393432271906,1.0015981461995056,4688.442605324088,2915.1082007125337,Melitaea athalia,female
lprior,-4.6568693299755894,-4.6570763568512765,0.039482196698638214,0.03863378143629221,-4.721685219538834,-4.5926557833995885,1.0014955666902483,4448.426347253614,3015.0152248918243,Melitaea athalia,female
lp__,-1146.3994213415046,-1146.0978951702007,1.5572981866826405,1.3771946447774437,-1149.4028058064052,-1144.4827759912728,1.0014304070844122,1880.8947010116465,2562.4431214700785,Melitaea athalia,female
b_Intercept,-17.336189725695093,-17.266618149776885,7.777561507562043,7.795793931966203,-30.14102057965713,-4.305862923878503,1.0023727077828402,4432.790122111961,3562.691889735342,Ochlodes sylvanus,male
b_Year,0.005507495250617283,0.005512234531928298,0.0027254422794658183,0.0027334015970930897,9.705055899553333e-4,0.009955562237479988,1.0027891076238267,5999.559468141185,3328.9205586466583,Ochlodes sylvanus,male
b_Temp,0.053708099005027855,0.054546228491646045,0.06354215709619716,0.06271859182178906,-0.05553881247807684,0.15720255274582662,1.0010886502001424,5108.4590271326515,3076.0291795748676,Ochlodes sylvanus,male
b_Latitude,0.37557406020125944,0.3754201014782218,0.09774869856989102,0.0989813203332524,0.2149533290223545,0.5346031422134664,1.0013436686361368,4445.754886448532,2733.2807023560567,Ochlodes sylvanus,male
sigma,1.4152621901754305,1.414230188577438,0.042270494516831736,0.042417056301168016,1.350007394094031,1.4870708666563583,1.00188321632298,4678.908192828012,3168.83138273321,Ochlodes sylvanus,male
Intercept,13.430340395399263,13.430904058626275,0.05988355024615693,0.060393640247646,13.330630394064356,13.529034249209724,1.0038753789533614,5202.182931839907,2955.688544691845,Ochlodes sylvanus,male
lprior,-3.653488940135573,-3.6527791321642176,0.022691837416053986,0.022815778396969612,-3.691468475557171,-3.617366363468723,1.002285270434425,5220.258931396995,3082.0428784004434,Ochlodes sylvanus,male
lp__,-1021.8261253126791,-1021.491080645977,1.561818958781574,1.4113989405835865,-1024.7645209770587,-1019.8868320350069,1.001673985267924,1977.3070712254357,2703.7821476620306,Ochlodes sylvanus,male
b_Intercept,51.45333029438742,51.53346774239642,6.922358606597165,6.881790383978519,39.747063834855155,63.083199454966554,1.000666377339414,3832.261597545566,3789.5143184001686,Hipparchia semele,female
b_Year,-0.0028782677197451657,-0.002878967558710748,0.002558466361253919,0.002573217845329397,-0.007166599078763919,0.0013314403755662657,1.0006573261626674,5917.462409694908,3391.307354185165,Hipparchia semele,female
b_Temp,0.4393312220326455,0.43934787545069115,0.07598528045485384,0.07660392781252975,0.31549721036418316,0.5654637399117093,1.0010650795503495,3447.9505985726264,3077.6766363001266,Hipparchia semele,female
b_Latitude,-0.520517841743937,-0.5202867079107759,0.08804434168596166,0.08840638588536788,-0.6652153507075084,-0.37522353298679545,1.0001113906518788,3511.78888644576,3134.332007843948,Hipparchia semele,female
sigma,1.5559099089886275,1.5556012584917207,0.045935696628609586,0.04489129689615007,1.4829074901409622,1.6324879379070383,1.0005149310609354,4394.672684133555,3123.6934083057135,Hipparchia semele,female
Intercept,25.909905718852347,25.91052494300571,0.06357176482501602,0.062294308688808295,25.80512918299316,26.013961649426264,1.0020522438951756,4535.616044994977,2563.184362983782,Hipparchia semele,female
lprior,-7.309282865836946,-7.309056128716367,0.024747892515806186,0.023655685578098377,-7.350913574139812,-7.26900908314516,1.0016736973146463,4625.759843728291,2376.393158961543,Hipparchia semele,female
lp__,-1115.1044297515054,-1114.749322211068,1.6150585406125915,1.3853622890590818,-1118.1328560984803,-1113.178046847433,1.0008676242255745,2132.584847977179,2852.5925835556777,Hipparchia semele,female
b_Intercept,33.28417271863529,33.24145982521786,9.071437567459041,8.90828524309166,18.118353291137314,48.156279380828956,1.0009413094113728,5282.414215225986,3295.66718896926,Speyeria aglaja,male
b_Year,-0.008097596191406122,-0.008098060374242409,0.0033597036877267067,0.0033162726097778436,-0.013598391568838776,-0.002502239433715357,1.00141092863374,5403.904689880375,3021.184458327974,Speyeria aglaja,male
b_Temp,0.04724782503626149,0.04703258438333453,0.10456431489196023,0.10459800727461321,-0.12427972013762716,0.21928901221603933,1.0009117954969255,4732.151626234978,2856.237729124285,Speyeria aglaja,male
b_Latitude,0.16424132823659934,0.1612056963609781,0.13773061125760075,0.1411955251739235,-0.06437567044576391,0.39152033479695897,1.0001156028782352,4825.895730333789,2820.1792613632874,Speyeria aglaja,male
sigma,1.8121796833454815,1.8104600708263288,0.05152533857936917,0.05011052959472381,1.7290908081853822,1.897784783410726,1.000400199418289,4115.196163793322,2311.2990405515757,Speyeria aglaja,male
Intercept,26.47746600911995,26.47876660640467,0.0740400330806856,0.07682387127650926,26.356213247600323,26.59749351258636,1.0014535714327686,4618.6715393643835,2763.5869542385267,Speyeria aglaja,male
lprior,-7.567993997160007,-7.567732191413539,0.02776782988417854,0.027293822479798138,-7.613267304768286,-7.522254800242735,1.00139889422367,4286.490100627044,2730.3244136697917,Speyeria aglaja,male
lp__,-1218.3668255217895,-1218.0546116205423,1.5845525355887542,1.421274685541943,-1221.4124626922583,-1216.4058133329986,1.0018481268999577,1948.8870148085782,2682.8863403219743,Speyeria aglaja,male
b_Intercept,15.777816734332655,15.944186674469282,12.272859798440132,12.13138275876556,-4.856853412235799,36.19242957079827,1.000006484872595,4749.315602271857,3503.220531011909,Melitaea athalia,male
b_Year,0.00611429244829178,0.006164763678512344,0.0038682332330102014,0.003919902296773997,-3.314880788745084e-4,0.012335014292213124,1.0004216214463597,4652.811766328302,3437.5774784438454,Melitaea athalia,male
b_Temp,0.05360208345911006,0.0539233081977619,0.06307863955659421,0.0657715264243364,-0.05167664480313617,0.1555626187117162,0.9998630280496831,4362.774764089824,3212.477772416531,Melitaea athalia,male
b_Latitude,-0.19772941723373447,-0.19837932756723492,0.2400613923162091,0.2384380123413539,-0.5929175679471722,0.20140763991010502,1.0001556137455996,4665.57134605737,3033.4367742216077,Melitaea athalia,male
sigma,1.3596118690743386,1.359390329527533,0.038779897293139916,0.03850402981272472,1.2965938150472982,1.4251049768280568,1.0032298811346465,4409.777322752293,2625.873864694141,Melitaea athalia,male
Intercept,18.306639077819046,18.30695176148545,0.054909233459352225,0.05531475002562995,18.216361662482132,18.396355583513866,1.0022127495669713,4656.05860975628,2803.3371668714076,Melitaea athalia,male
lprior,-4.159928823417556,-4.1594876338227795,0.026315192569986726,0.02597820507732727,-4.203401705381496,-4.117582610370928,1.001389651873948,4403.409517029634,2452.4778254438274,Melitaea athalia,male
lp__,-1072.190942547975,-1071.8664344623992,1.6135276510309757,1.4249538860059703,-1075.376899880514,-1070.2450743163886,1.0007122921832088,1853.0198526298377,2308.995116153287,Melitaea athalia,male
b_Intercept,-3.7313968987869903,-3.757460328394928,6.5482484438485296,6.59982296321916,-14.055805509492442,7.294888513278282,1.0012695992450633,4656.590161868619,3061.10577389137,Aricia agestis,female
b_Year,0.00699842442712554,0.006938403470476362,0.002173820969018721,0.002094552107134683,0.0034471000488870422,0.010639546134296338,1.001256569797562,5363.881146256812,3086.4698599248413,Aricia agestis,female
b_Temp,-0.011908279126385063,-0.012289337285703745,0.051586088999546094,0.05176377410096953,-0.0977756758144319,0.07216692072593354,1.0004883153292676,4482.497295186798,2719.359088818898,Aricia agestis,female
b_Latitude,0.04962176613361937,0.04990184651506778,0.08604115254346069,0.08328145598089545,-0.09675108894922087,0.19216018957609762,1.0010300950017914,4721.47504782689,3220.6234434079815,Aricia agestis,female
sigma,1.1254457454640412,1.1245750581056746,0.031101066811057926,0.030700335890985284,1.075223724041102,1.177787118288001,1.000634819593842,4964.961032069778,2790.710827560198,Aricia agestis,female
Intercept,12.123687970536594,12.124349991260477,0.04380331629298211,0.04365581410782361,12.05162122766804,12.195715671108895,1.0005897140206481,4803.386632238992,3073.8127186562374,Aricia agestis,female
lprior,-4.089307772907358,-4.0890407556287585,0.02044152247993357,0.02051319586681638,-4.1229904716356245,-4.055388448147901,1.0004462390985904,4526.882730234845,3005.108682808678,Aricia agestis,female
lp__,-998.2230508153023,-997.9111438848721,1.5851805309514937,1.4432374791208415,-1001.1855202193478,-996.2906836495193,1.0025771792456664,1985.0764094107358,2993.1368452250517,Aricia agestis,female
b_Intercept,-3.7131517489983983,-3.634280475394309,16.59279592931576,16.66905902712216,-30.544387058424416,23.63858431386546,1.0007253808436885,4802.397777061401,3592.8140516376166,Melanargia galathea,undetermined
b_Year,0.01792603509231981,0.017726756225776567,0.005732281253594549,0.005694821762948483,0.008649117135234339,0.02747529232020792,1.0010232539544845,4923.6540332486275,3260.705893118852,Melanargia galathea,undetermined
b_Temp,0.19001470047597893,0.1929169831490971,0.14742101270767766,0.14587690287083363,-0.052291545484212186,0.4274121138348856,1.0000871599566181,4428.323194768617,3360.813620026217,Melanargia galathea,undetermined
b_Latitude,-0.21002312652456692,-0.2036084665825633,0.23947997054945674,0.2416535462937622,-0.6129927725628942,0.17226637654457125,1.0004880880231901,4633.379749087307,3580.4468395742033,Melanargia galathea,undetermined
sigma,3.3088194367821306,3.3059993162800847,0.09230754350928634,0.09402411811627355,3.162162807756752,3.4666108127860267,1.0022249577501534,4627.255627100891,2997.8892069213193,Melanargia galathea,undetermined
Intercept,23.286092357965664,23.286027597350902,0.1294787669306748,0.12922469196238212,23.07232315690315,23.501043254620583,0.9998424828691505,4062.045267350733,2586.435760787634,Melanargia galathea,undetermined
lprior,-7.0633876878651884,-7.062696060167889,0.06524455500538737,0.06462929934199328,-7.171053723005498,-6.959523327659888,1.0003187884172133,4339.536218852387,3213.6753167931397,Melanargia galathea,undetermined
lp__,-1708.7521642588783,-1708.3830224330782,1.636918743106646,1.4422582650342588,-1711.8626203821514,-1706.8186156096976,1.0008509115737858,2401.738209187929,3343.030503834496,Melanargia galathea,undetermined
b_Intercept,21.72910620716634,21.718445571776826,7.25111451238953,7.152576046828182,9.87560278085057,33.84105549646491,1.0005765924939092,4610.953263029077,3428.7758753683715,Polyommatus icarus,male
b_Year,-0.002278699709171442,-0.0022465756084069366,0.0026005908812259224,0.002665000605653722,-0.006574577368628385,0.001950267161563834,1.000257784663599,4915.164044387613,3238.248550539738,Polyommatus icarus,male
b_Temp,0.022409666400441272,0.023187453532594365,0.059548124859211085,0.06039350334542361,-0.0757038408198426,0.1178566435710523,1.0012321048823212,4575.257736997124,2735.325342669706,Polyommatus icarus,male
b_Latitude,-0.07580777282688136,-0.07552010276835455,0.0948385799386248,0.09242018537513166,-0.23064207338617915,0.08176779463839216,1.0004361117182616,3901.780457448565,2770.1643759684052,Polyommatus icarus,male
sigma,1.195801505551957,1.1948045761648933,0.03210506213439708,0.03091676218087884,1.1437742704599212,1.2492794052720966,1.0022545478550522,4981.716052094383,2845.9767354244264,Polyommatus icarus,male
Intercept,13.792242414740723,13.791387548768173,0.04678552625258606,0.046853882015906026,13.719599474372526,13.870565500101433,1.0013449874475777,4607.723015910255,2710.835000433994,Polyommatus icarus,male
lprior,-3.4894093383588545,-3.4890098212321257,0.01476771477512958,0.014264051920126463,-3.514103819716402,-3.465634936217288,1.000957701079297,4904.674644686079,2988.4739389776355,Polyommatus icarus,male
